region,month,date,gangsu,rain,temperature
강남구,8,2018-08-15,3,1,31.3
강남구,8,2018-08-16,0,0,29.7
강남구,8,2018-08-17,0,0,26.8
강남구,8,2018-08-18,0,0,26.6
강남구,8,2018-08-19,0,0,27.7
강남구,8,2018-08-20,0,0,28.9
강남구,8,2018-08-21,4,1,27.1
강남구,8,2018-08-22,0,0,30.1
강남구,8,2018-08-23,2,1,29.3
강남구,8,2018-08-24,10.5,1,24.6
강남구,8,2018-08-25,0,0,25.3
강남구,8,2018-08-26,1.5,1,22.9
강남구,8,2018-08-27,26,1,22.3
강남구,8,2018-08-28,97,1,23.6
강남구,8,2018-08-29,19.5,1,25.2
강남구,8,2018-08-30,7.5,1,26.2
강남구,8,2018-08-31,0.5,1,25.9
강남구,9,2018-09-01,0,0,25.6
강남구,9,2018-09-02,0,0,24.9
강남구,9,2018-09-03,43.5,1,23.9
강남구,9,2018-09-04,0,0,24
강남구,9,2018-09-05,0,0,24.7
강남구,9,2018-09-06,1.5,1,24.4
강남구,9,2018-09-07,1.5,1,22.4
강남구,9,2018-09-08,0,0,22.1
강남구,9,2018-09-09,0,0,22
강남구,9,2018-09-10,0,0,22.8
강남구,9,2018-09-11,0,0,21.4
강남구,9,2018-09-12,0,0,22.5
강남구,9,2018-09-13,0,0,23
강남구,9,2018-09-14,0.5,1,23
강남구,9,2018-09-15,0.5,1,22.5
강남구,9,2018-09-16,1,1,22.6
강남구,9,2018-09-17,0,0,22.9
강남구,9,2018-09-18,0,0,22.5
강남구,9,2018-09-19,0,0,22.3
강남구,9,2018-09-20,5,1,18.9
강남구,9,2018-09-21,19.5,1,19.4
강남구,9,2018-09-22,10.5,1,21.6
강남구,9,2018-09-23,0,0,20
강남구,9,2018-09-24,0,0,18.8
강남구,9,2018-09-25,0,0,18.1
강남구,9,2018-09-26,0,0,19.4
강남구,9,2018-09-27,0,0,19.3
강남구,9,2018-09-28,0,0,17.9
강남구,9,2018-09-29,0,0,20.1
강남구,9,2018-09-30,0,0,18.4
강남구,10,2018-10-01,0,0,16.1
강남구,10,2018-10-02,0,0,16.5
강남구,10,2018-10-03,0,0,17.7
강남구,10,2018-10-04,0,0,19
강남구,10,2018-10-05,44.5,1,17.1
강남구,10,2018-10-06,70,1,18.4
강남구,10,2018-10-07,0,0,17.8
강남구,10,2018-10-08,0,0,15.7
강남구,10,2018-10-09,0,0,15.3
강남구,10,2018-10-10,4.5,1,13.5
강남구,10,2018-10-11,0,0,11.1
강남구,10,2018-10-12,0,0,12
강남구,10,2018-10-13,0,0,12.8
강남구,10,2018-10-14,0,0,13.7
강남구,10,2018-10-15,0,0,15.8
강남구,10,2018-10-16,0,0,15.4
강남구,10,2018-10-17,0,0,13.6
강남구,10,2018-10-18,0,0,12.8
강남구,10,2018-10-19,0,0,14.1
강남구,10,2018-10-20,0,0,13.9
강남구,10,2018-10-21,0,0,13.7
강남구,10,2018-10-22,0,0,14.2
강남구,10,2018-10-23,4,1,13
강남구,10,2018-10-24,0,0,13.4
강남구,10,2018-10-25,0,0,14.1
강남구,10,2018-10-26,10.5,1,13.3
강남구,10,2018-10-27,0,0,9.9
강남구,10,2018-10-28,4.5,1,9.3
강남구,10,2018-10-29,0,0,8.6
강남구,10,2018-10-30,0,0,7.2
강남구,10,2018-10-31,0,0,8.5
강남구,11,2018-11-01,0,0,9.5
강남구,11,2018-11-02,0,0,11.4
강남구,11,2018-11-03,0,0,12
강남구,11,2018-11-04,0,0,12.2
강남구,11,2018-11-05,0,0,12.7
강남구,11,2018-11-06,0,0,12.7
강남구,11,2018-11-07,1.5,1,13.3
강남구,11,2018-11-08,66.5,1,12.7
강남구,11,2018-11-09,0.5,1,12.8
강남구,11,2018-11-10,0,0,12.9
강남구,11,2018-11-11,0,0,9.5
강남구,11,2018-11-12,0,0,9.6
강남구,11,2018-11-13,0,0,10
강남구,11,2018-11-14,0,0,10.7
강남구,11,2018-11-15,0,0,10.6
강남구,11,2018-11-16,0,0,9.8
강남구,11,2018-11-17,0,0,6.6
강남구,11,2018-11-18,0,0,7.2
강남구,11,2018-11-19,0,0,7.8
강남구,11,2018-11-20,0,0,7.4
강남구,11,2018-11-21,2,1,6.8
강남구,11,2018-11-22,0,0,3.7
강남구,11,2018-11-23,0,0,2.8
강남구,11,2018-11-24,10.5,1,3.1
강남구,11,2018-11-25,1.5,1,5.4
강남구,11,2018-11-26,0,0,6.2
강남구,11,2018-11-27,0,0,7.1
강남구,11,2018-11-28,0,0,6.6
강남구,11,2018-11-29,0,0,4.9
강남구,11,2018-11-30,0,0,4.1
강남구,12,2018-12-01,0,0,5.9
강남구,12,2018-12-02,0,0,7.5
강남구,12,2018-12-03,8.5,1,11.2
강남구,12,2018-12-04,7,1,8
강남구,12,2018-12-05,0,0,1.2
강남구,12,2018-12-06,0,0,3.1
강남구,12,2018-12-07,0,0,-6.1
강남구,12,2018-12-08,0,0,-7.4
강남구,12,2018-12-09,0,0,-6.4
강남구,12,2018-12-10,0,0,-2.1
강남구,12,2018-12-11,0,0,0.7
강남구,12,2018-12-12,0,0,-0.9
강남구,12,2018-12-13,1,1,-1.3
강남구,12,2018-12-14,0,0,-3
강남구,12,2018-12-15,0,0,-1.8
강남구,12,2018-12-16,0.5,1,0.3
강남구,12,2018-12-17,0,0,2.6
강남구,12,2018-12-18,0,0,3.4
강남구,12,2018-12-19,0,0,5.1
강남구,12,2018-12-20,0,0,4.1
강남구,12,2018-12-21,0,0,5.6
강남구,12,2018-12-22,0,0,7.5
강남구,12,2018-12-23,0,0,3.8
강남구,12,2018-12-24,0,0,-1.1
강남구,12,2018-12-25,0,0,0.6
강남구,12,2018-12-26,0,0,0
강남구,12,2018-12-27,0,0,-9
강남구,12,2018-12-28,0,0,-10
강남구,12,2018-12-29,0,0,-6.8
강남구,12,2018-12-30,0,0,-6.1
강남구,12,2018-12-31,0,0,-4.7
강서구,1,2018-01-01,0,0,-2.1
강서구,1,2018-01-02,0,0,-1.7
강서구,1,2018-01-03,0,0,-4.1
강서구,1,2018-01-04,0,0,-4.7
강서구,1,2018-01-05,0,0,-3.1
강서구,1,2018-01-06,0,0,-3.2
강서구,1,2018-01-07,0,0,-1.9
강서구,1,2018-01-08,0.5,1,1.2
강서구,1,2018-01-09,0,0,-3.4
강서구,1,2018-01-10,0,0,-6.7
강서구,1,2018-01-11,0,0,-10.2
강서구,1,2018-01-12,0,0,-10.5
강서구,1,2018-01-13,0,0,-3.5
강서구,1,2018-01-14,0,0,1
강서구,1,2018-01-15,0,0,4
강서구,1,2018-01-16,0,0,2.5
강서구,1,2018-01-17,0,0,3.5
강서구,1,2018-01-18,0,0,2.3
강서구,1,2018-01-19,0,0,-
강서구,1,2018-01-20,0,0,-
강서구,1,2018-01-21,0,0,-
강서구,1,2018-01-22,0,0,-
강서구,1,2018-01-23,0,0,-
강서구,1,2018-01-24,0,0,-
강서구,1,2018-01-25,0,0,-
강서구,1,2018-01-26,0,0,-
강서구,1,2018-01-27,0,0,-
강서구,1,2018-01-28,0,0,-
강서구,1,2018-01-29,0,0,-
강서구,1,2018-01-30,0,0,-
강서구,1,2018-01-31,0,0,-
강서구,2,2018-02-01,0,0,-
강서구,2,2018-02-02,0,0,-
강서구,2,2018-02-03,0,0,-
강서구,2,2018-02-04,0,0,-
강서구,2,2018-02-05,0,0,-
강서구,2,2018-02-06,0,0,-
강서구,2,2018-02-07,0,0,-
강서구,2,2018-02-08,0,0,-
강서구,2,2018-02-09,0,0,-
강서구,2,2018-02-10,0,0,-
강서구,2,2018-02-11,0,0,-
강서구,2,2018-02-12,0,0,-
강서구,2,2018-02-13,0,0,-
강서구,2,2018-02-14,0,0,-
강서구,2,2018-02-15,0,0,-
강서구,2,2018-02-16,0,0,-
강서구,2,2018-02-17,0,0,-
강서구,2,2018-02-18,0,0,-
강서구,2,2018-02-19,0,0,-
강서구,2,2018-02-20,0,0,-
강서구,2,2018-02-21,0,0,-
강서구,2,2018-02-22,0,0,-
강서구,2,2018-02-23,4.5,1,5.8
강서구,2,2018-02-24,0,0,4.8
강서구,2,2018-02-25,0,0,-
강서구,2,2018-02-26,0,0,-
강서구,2,2018-02-27,0,0,5.9
강서구,2,2018-02-28,22,1,4.8
강서구,3,2018-03-01,0.5,1,0.7
강서구,3,2018-03-02,0,0,-0.8
강서구,3,2018-03-03,0,0,7.2
강서구,3,2018-03-04,15,1,9.1
강서구,3,2018-03-05,5,1,5.9
강서구,3,2018-03-06,0,0,4.1
강서구,3,2018-03-07,2,1,8.4
강서구,3,2018-03-08,7.5,1,4.6
강서구,3,2018-03-09,0,0,4.5
강서구,3,2018-03-10,0,0,4.2
강서구,3,2018-03-11,0,0,6.1
강서구,3,2018-03-12,0,0,7.3
강서구,3,2018-03-13,0,0,11.7
강서구,3,2018-03-14,0,0,16.7
강서구,3,2018-03-15,23.5,1,12.3
강서구,3,2018-03-16,0,0,7.8
강서구,3,2018-03-17,0,0,7.1
강서구,3,2018-03-18,0.5,1,7.6
강서구,3,2018-03-19,2,1,7.2
강서구,3,2018-03-20,0,0,5.5
강서구,3,2018-03-21,1,1,2.5
강서구,3,2018-03-22,0,0,5
강서구,3,2018-03-23,0,0,5.9
강서구,3,2018-03-24,0,0,7
강서구,3,2018-03-25,0,0,8.6
강서구,3,2018-03-26,0,0,10
강서구,3,2018-03-27,0,0,12.3
강서구,3,2018-03-28,0,0,13.7
강서구,3,2018-03-29,0,0,14.6
강서구,3,2018-03-30,0,0,13.4
강서구,3,2018-03-31,0,0,13.4
강서구,4,2018-04-01,0,0,14.8
강서구,4,2018-04-02,0.5,1,17.9
강서구,4,2018-04-03,0,0,17.4
강서구,4,2018-04-04,14.5,1,13
강서구,4,2018-04-05,10.5,1,8.4
강서구,4,2018-04-06,7.5,1,6.4
강서구,4,2018-04-07,0,0,5
강서구,4,2018-04-08,2.5,1,4.5
강서구,4,2018-04-09,0.5,1,7.3
강서구,4,2018-04-10,3,1,15.7
강서구,4,2018-04-11,0,0,11.6
강서구,4,2018-04-12,0,0,8.6
강서구,4,2018-04-13,0,0,-
강서구,4,2018-04-14,0,0,-
강서구,4,2018-04-15,0,0,-
강서구,4,2018-04-16,0,0,-
강서구,4,2018-04-17,0,0,-
강서구,4,2018-04-18,0,0,-
강서구,4,2018-04-19,0,0,-
강서구,4,2018-04-20,0,0,-
강서구,4,2018-04-21,0,0,-
강서구,4,2018-04-22,0,0,-
강서구,4,2018-04-23,0,0,-
강서구,4,2018-04-24,0,0,-
강서구,4,2018-04-25,0,0,-
강서구,4,2018-04-26,0,0,-
강서구,4,2018-04-27,0,0,-
강서구,4,2018-04-28,0,0,-
강서구,4,2018-04-29,0,0,-
강서구,4,2018-04-30,0,0,18
강서구,5,2018-05-01,0,0,20
강서구,5,2018-05-02,5,1,15.7
강서구,5,2018-05-03,0,0,12.2
강서구,5,2018-05-04,0,0,14.5
강서구,5,2018-05-05,0,0,18
강서구,5,2018-05-06,18.5,1,16.9
강서구,5,2018-05-07,0,0,18.5
강서구,5,2018-05-08,0,0,18.1
강서구,5,2018-05-09,0,0,15.3
강서구,5,2018-05-10,0,0,14.8
강서구,5,2018-05-11,0,0,15.5
강서구,5,2018-05-12,25,1,14.4
강서구,5,2018-05-13,0.5,1,15.2
강서구,5,2018-05-14,0,0,16.3
강서구,5,2018-05-15,0,0,22.7
강서구,5,2018-05-16,33,1,22.3
강서구,5,2018-05-17,57,1,20.5
강서구,5,2018-05-18,5.5,1,16.5
강서구,5,2018-05-19,0,0,17.9
강서구,5,2018-05-20,0,0,17.9
강서구,5,2018-05-21,0,0,17.4
강서구,5,2018-05-22,13.5,1,17.7
강서구,5,2018-05-23,5.5,1,17.3
강서구,5,2018-05-24,0,0,18.4
강서구,5,2018-05-25,0,0,19.7
강서구,5,2018-05-26,0,0,20.6
강서구,5,2018-05-27,0,0,20.2
강서구,5,2018-05-28,0,0,21.5
강서구,5,2018-05-29,0.5,1,20.9
강서구,5,2018-05-30,0,0,20.1
강서구,5,2018-05-31,0,0,20.4
강서구,6,2018-06-01,0,0,23
강서구,6,2018-06-02,0,0,22.7
강서구,6,2018-06-03,0,0,22.9
강서구,6,2018-06-04,0,0,22.2
강서구,6,2018-06-05,0,0,23.1
강서구,6,2018-06-06,0,0,21.9
강서구,6,2018-06-07,0,0,21.1
강서구,6,2018-06-08,0,0,21.2
강서구,6,2018-06-09,6,1,23.2
강서구,6,2018-06-10,1,1,21.1
강서구,6,2018-06-11,3.5,1,20.3
강서구,6,2018-06-12,0.5,1,20.9
강서구,6,2018-06-13,0,0,21.9
강서구,6,2018-06-14,63,1,21.4
강서구,6,2018-06-15,1,1,21.1
강서구,6,2018-06-16,0,0,27.1
강서구,6,2018-06-17,-,1,-
강서구,6,2018-06-18,-,1,-
강서구,6,2018-06-19,0,0,21.9
강서구,6,2018-06-20,0,0,22.4
강서구,6,2018-06-21,0,0,23.3
강서구,6,2018-06-22,0,0,27
강서구,6,2018-06-23,0,0,24.3
강서구,6,2018-06-24,0,0,24.7
강서구,6,2018-06-25,0,0,26.5
강서구,6,2018-06-26,77.5,1,22.6
강서구,6,2018-06-27,0.5,1,22.2
강서구,6,2018-06-28,12.5,1,23.6
강서구,6,2018-06-29,0.5,1,25.4
강서구,6,2018-06-30,6,1,24.3
강서구,7,2018-07-01,63.5,1,22.2
강서구,7,2018-07-02,41.5,1,23.1
강서구,7,2018-07-03,0,0,27.3
강서구,7,2018-07-04,0,0,26.7
강서구,7,2018-07-05,0,0,25.7
강서구,7,2018-07-06,0,0,24.9
강서구,7,2018-07-07,0,0,24.2
강서구,7,2018-07-08,0,0,23.7
강서구,7,2018-07-09,21,1,21.3
강서구,7,2018-07-10,13,1,24.3
강서구,7,2018-07-11,5.5,1,26.7
강서구,7,2018-07-12,0.5,1,26.6
강서구,7,2018-07-13,0,0,27.2
강서구,7,2018-07-14,0,0,27.7
강서구,7,2018-07-15,0,0,27.6
강서구,7,2018-07-16,0,0,27.9
강서구,7,2018-07-17,0,0,27.2
강서구,7,2018-07-18,0,0,27.2
강서구,7,2018-07-19,0,0,26.8
강서구,7,2018-07-20,0,0,28.2
강서구,7,2018-07-21,0,0,29.3
강서구,7,2018-07-22,0,0,30.6
강서구,7,2018-07-23,0,0,31
강서구,7,2018-07-24,0,0,30.7
강서구,7,2018-07-25,0,0,29.9
강서구,7,2018-07-26,0,0,29.6
강서구,7,2018-07-27,0,0,28.3
강서구,7,2018-07-28,-,1,-
강서구,7,2018-07-29,-,1,-
강서구,7,2018-07-30,-,1,-
강서구,7,2018-07-31,-,1,-
강서구,8,2018-08-01,-,1,-
강서구,8,2018-08-02,-,1,-
강서구,8,2018-08-03,-,1,-
강서구,8,2018-08-04,-,1,-
강서구,8,2018-08-05,-,1,-
강서구,8,2018-08-06,-,1,-
강서구,8,2018-08-07,-,1,-
강서구,8,2018-08-08,-,1,-
강서구,8,2018-08-09,-,1,-
강서구,8,2018-08-10,-,1,-
강서구,8,2018-08-11,0,0,34.3
강서구,8,2018-08-12,-,1,-
강서구,8,2018-08-13,-,1,-
강서구,8,2018-08-14,0,0,31.7
강서구,8,2018-08-15,0,0,29.4
강서구,8,2018-08-16,0,0,30.1
강서구,8,2018-08-17,0,0,27.4
강서구,8,2018-08-18,0,0,26.5
강서구,8,2018-08-19,0,0,27.4
강서구,8,2018-08-20,10.5,1,28.9
강서구,8,2018-08-21,11,1,26.4
강서구,8,2018-08-22,0,0,29.2
강서구,8,2018-08-23,3,1,29.1
강서구,8,2018-08-24,4,1,24.5
강서구,8,2018-08-25,0,0,25.5
강서구,8,2018-08-26,0,0,23.7
강서구,8,2018-08-27,17,1,23
강서구,8,2018-08-28,120,1,24.1
강서구,8,2018-08-29,71,1,25.5
강서구,8,2018-08-30,17,1,25.6
강서구,8,2018-08-31,0,0,25.4
강서구,9,2018-09-01,0,0,25.7
강서구,9,2018-09-02,0,0,25.5
강서구,9,2018-09-03,16.5,1,24
강서구,9,2018-09-04,0,0,23.6
강서구,9,2018-09-05,0,0,24.2
강서구,9,2018-09-06,0,0,24.3
강서구,9,2018-09-07,1.5,1,22.4
강서구,9,2018-09-08,0,0,21.1
강서구,9,2018-09-09,0,0,21.3
강서구,9,2018-09-10,42,1,22.9
강서구,9,2018-09-11,0,0,22.1
강서구,9,2018-09-12,0,0,22.6
강서구,9,2018-09-13,0,0,23.6
강서구,9,2018-09-14,0,0,23.8
강서구,9,2018-09-15,0,0,23.7
강서구,9,2018-09-16,2,1,22.5
강서구,9,2018-09-17,0,0,22
강서구,9,2018-09-18,0,0,21.5
강서구,9,2018-09-19,0,0,22
강서구,9,2018-09-20,3,1,19.5
강서구,9,2018-09-21,13.5,1,20
강서구,9,2018-09-22,9,1,21.1
강서구,9,2018-09-23,0,0,19.8
강서구,9,2018-09-24,0,0,17.6
강서구,9,2018-09-25,0,0,17.3
강서구,9,2018-09-26,0,0,19.8
강서구,9,2018-09-27,0,0,18.9
강서구,9,2018-09-28,0,0,18.4
강서구,9,2018-09-29,0,0,20.5
강서구,9,2018-09-30,0,0,17.8
강서구,10,2018-10-01,0,0,16
강서구,10,2018-10-02,0,0,15.6
강서구,10,2018-10-03,0,0,16.8
강서구,10,2018-10-04,0,0,18.9
강서구,10,2018-10-05,24,1,17.3
강서구,10,2018-10-06,51,1,18.6
강서구,10,2018-10-07,0,0,16.8
강서구,10,2018-10-08,0,0,14.4
강서구,10,2018-10-09,0,0,15.5
강서구,10,2018-10-10,10.5,1,13.1
강서구,10,2018-10-11,0,0,10.4
강서구,10,2018-10-12,0,0,10.4
강서구,10,2018-10-13,0,0,12.3
강서구,10,2018-10-14,0,0,12.6
강서구,10,2018-10-15,0,0,14.9
강서구,10,2018-10-16,0,0,14
강서구,10,2018-10-17,0,0,12
강서구,10,2018-10-18,0,0,11
강서구,10,2018-10-19,0,0,12.8
강서구,10,2018-10-20,0,0,12.2
강서구,10,2018-10-21,0,0,12.4
강서구,10,2018-10-22,0,0,13.5
강서구,10,2018-10-23,7.5,1,13
강서구,10,2018-10-24,0,0,12.4
강서구,10,2018-10-25,0,0,13.2
강서구,10,2018-10-26,12,1,13.3
강서구,10,2018-10-27,0,0,9.8
강서구,10,2018-10-28,8.5,1,8.9
강서구,10,2018-10-29,0,0,8.1
강서구,10,2018-10-30,0,0,6.8
강서구,10,2018-10-31,0.5,1,7.8
강서구,11,2018-11-01,0,0,8.1
강서구,11,2018-11-02,0,0,8
강서구,11,2018-11-03,-,1,-
강서구,11,2018-11-04,-,1,-
강서구,11,2018-11-05,0,0,11.5
강서구,11,2018-11-06,0,0,11.8
강서구,11,2018-11-07,3,1,13
강서구,11,2018-11-08,52,1,13
강서구,11,2018-11-09,0,0,12.9
강서구,11,2018-11-10,0.5,1,12.1
강서구,11,2018-11-11,0,0,8.2
강서구,11,2018-11-12,0,0,7.7
강서구,11,2018-11-13,0,0,7.9
강서구,11,2018-11-14,0,0,8.6
강서구,11,2018-11-15,0,0,8.9
강서구,11,2018-11-16,0,0,8.7
강서구,11,2018-11-17,0,0,5.2
강서구,11,2018-11-18,0,0,5.9
강서구,11,2018-11-19,0,0,6.9
강서구,11,2018-11-20,0.5,1,6.4
강서구,11,2018-11-21,1,1,7
강서구,11,2018-11-22,0,0,3.3
강서구,11,2018-11-23,0,0,2
강서구,11,2018-11-24,12.5,1,3.7
강서구,11,2018-11-25,0,0,6
강서구,11,2018-11-26,0,0,6.5
강서구,11,2018-11-27,0,0,8.1
강서구,11,2018-11-28,0,0,5.3
강서구,11,2018-11-29,0,0,3.3
강서구,11,2018-11-30,0,0,2.4
강서구,12,2018-12-01,0,0,4.7
강서구,12,2018-12-02,0,0,7.5
강서구,12,2018-12-03,7.5,1,12
강서구,12,2018-12-04,5,1,7.4
강서구,12,2018-12-05,0,0,0.2
강서구,12,2018-12-06,0,0,2.8
강서구,12,2018-12-07,0,0,-6.1
강서구,12,2018-12-08,0,0,-7.5
강서구,12,2018-12-09,0,0,-6.7
강서구,12,2018-12-10,0,0,-2.8
강서구,12,2018-12-11,0,0,0.6
강서구,12,2018-12-12,0,0,-1.1
강서구,12,2018-12-13,1,1,-1.3
강서구,12,2018-12-14,0,0,-4.1
강서구,12,2018-12-15,0,0,-2.9
강서구,12,2018-12-16,0,0,0.4
강서구,12,2018-12-17,0.5,1,2.1
강서구,12,2018-12-18,0,0,2.3
강서구,12,2018-12-19,0,0,3
강서구,12,2018-12-20,0,0,2.1
강서구,12,2018-12-21,0,0,4.3
강서구,12,2018-12-22,0,0,5.8
강서구,12,2018-12-23,0,0,3.2
강서구,12,2018-12-24,0,0,-1.8
강서구,12,2018-12-25,0,0,0.9
강서구,12,2018-12-26,0,0,-1
강서구,12,2018-12-27,0,0,-9.1
강서구,12,2018-12-28,0,0,-9.9
강서구,12,2018-12-29,0,0,-6.7
강서구,12,2018-12-30,0,0,-7
강서구,12,2018-12-31,0,0,-6.1
금천구,1,2018-01-01,0,0,0.4
금천구,1,2018-01-02,0,0,-0.4
금천구,1,2018-01-03,0,0,-3.3
금천구,1,2018-01-04,0,0,-3.5
금천구,1,2018-01-05,0,0,-1.6
금천구,1,2018-01-06,0,0,-1.1
금천구,1,2018-01-07,0,0,0
금천구,1,2018-01-08,0.5,1,2.2
금천구,1,2018-01-09,0,0,-2.5
금천구,1,2018-01-10,0,0,-5.9
금천구,1,2018-01-11,0,0,-9.6
금천구,1,2018-01-12,0,0,-9.3
금천구,1,2018-01-13,0,0,-3.3
금천구,1,2018-01-14,0,0,1.3
금천구,1,2018-01-15,0,0,5.7
금천구,1,2018-01-16,0,0,4.6
금천구,1,2018-01-17,0,0,5.8
금천구,1,2018-01-18,0,0,3.4
금천구,1,2018-01-19,0,0,2.4
금천구,1,2018-01-20,0,0,3.2
금천구,1,2018-01-21,0,0,2.1
금천구,1,2018-01-22,3.5,1,1.8
금천구,1,2018-01-23,0,0,-9.7
금천구,1,2018-01-24,0,0,-13
금천구,1,2018-01-25,0,0,-12.8
금천구,1,2018-01-26,0,0,-13.7
금천구,1,2018-01-27,0,0,-8.9
금천구,1,2018-01-28,0,0,-4.6
금천구,1,2018-01-29,0,0,-7
금천구,1,2018-01-30,0,0,-4.4
금천구,1,2018-01-31,0,0,-0.9
금천구,2,2018-02-01,0,0,-2.2
금천구,2,2018-02-02,0,0,-1.1
금천구,2,2018-02-03,0,0,-5.6
금천구,2,2018-02-04,0,0,-8.1
금천구,2,2018-02-05,0,0,-7.9
금천구,2,2018-02-06,0,0,-8.9
금천구,2,2018-02-07,0,0,-7
금천구,2,2018-02-08,0,0,-3
금천구,2,2018-02-09,0,0,1.4
금천구,2,2018-02-10,0,0,0.9
금천구,2,2018-02-11,0,0,-4.9
금천구,2,2018-02-12,0,0,-4.9
금천구,2,2018-02-13,0,0,-0.3
금천구,2,2018-02-14,0,0,4.3
금천구,2,2018-02-15,0,0,0.4
금천구,2,2018-02-16,0,0,0.2
금천구,2,2018-02-17,0,0,-1.9
금천구,2,2018-02-18,0,0,0.6
금천구,2,2018-02-19,0,0,2.9
금천구,2,2018-02-20,0,0,2.3
금천구,2,2018-02-21,0,0,0.1
금천구,2,2018-02-22,0,0,2.1
금천구,2,2018-02-23,5,1,5.1
금천구,2,2018-02-24,0,0,3.9
금천구,2,2018-02-25,0,0,2.9
금천구,2,2018-02-26,0,0,3.7
금천구,2,2018-02-27,0,0,5.4
금천구,2,2018-02-28,26.5,1,5.6
금천구,3,2018-03-01,1.5,1,1.2
금천구,3,2018-03-02,0,0,0.4
금천구,3,2018-03-03,0,0,8.6
금천구,3,2018-03-04,17,1,10.6
금천구,3,2018-03-05,6,1,7
금천구,3,2018-03-06,0,0,6
금천구,3,2018-03-07,0.5,1,7.4
금천구,3,2018-03-08,7,1,5.3
금천구,3,2018-03-09,0,0,5.3
금천구,3,2018-03-10,0,0,4.8
금천구,3,2018-03-11,0,0,7.4
금천구,3,2018-03-12,0,0,8.9
금천구,3,2018-03-13,0,0,12.9
금천구,3,2018-03-14,0,0,17.3
금천구,3,2018-03-15,39,1,13
금천구,3,2018-03-16,0,0,8
금천구,3,2018-03-17,0,0,7.9
금천구,3,2018-03-18,1,1,9
금천구,3,2018-03-19,2,1,8.9
금천구,3,2018-03-20,0,0,6
금천구,3,2018-03-21,2,1,2.6
금천구,3,2018-03-22,0,0,5.4
금천구,3,2018-03-23,0,0,6.5
금천구,3,2018-03-24,0,0,7.6
금천구,3,2018-03-25,0,0,9.2
금천구,3,2018-03-26,0,0,10.7
금천구,3,2018-03-27,0,0,13.7
금천구,3,2018-03-28,0,0,15
금천구,3,2018-03-29,0,0,16
금천구,3,2018-03-30,0,0,15
금천구,3,2018-03-31,0,0,14.4
금천구,4,2018-04-01,0,0,15.9
금천구,4,2018-04-02,0,0,18.6
금천구,4,2018-04-03,0,0,18.4
금천구,4,2018-04-04,19,1,13.6
금천구,4,2018-04-05,10.5,1,9
금천구,4,2018-04-06,8.5,1,7
금천구,4,2018-04-07,0,0,5.4
금천구,4,2018-04-08,3.5,1,5.5
금천구,4,2018-04-09,0,0,9.3
금천구,4,2018-04-10,2,1,16.3
금천구,4,2018-04-11,0,0,12.9
금천구,4,2018-04-12,0,0,14
금천구,4,2018-04-13,0,0,15.4
금천구,4,2018-04-14,10,1,10.2
금천구,4,2018-04-15,0,0,10.1
금천구,4,2018-04-16,0,0,12.4
금천구,4,2018-04-17,0,0,13.8
금천구,4,2018-04-18,0,0,13.4
금천구,4,2018-04-19,0,0,14.3
금천구,4,2018-04-20,0,0,18.9
금천구,4,2018-04-21,0,0,19.4
금천구,4,2018-04-22,8.5,1,17
금천구,4,2018-04-23,50,1,10.4
금천구,4,2018-04-24,0.5,1,13.2
금천구,4,2018-04-25,0,0,15.8
금천구,4,2018-04-26,0,0,16
금천구,4,2018-04-27,0,0,15.9
금천구,4,2018-04-28,0,0,16
금천구,4,2018-04-29,0,0,16.8
금천구,4,2018-04-30,0,0,19.4
금천구,5,2018-05-01,0,0,20.5
금천구,5,2018-05-02,10,1,16.5
금천구,5,2018-05-03,0,0,12.6
금천구,5,2018-05-04,0,0,14.6
금천구,5,2018-05-05,0,0,18.5
금천구,5,2018-05-06,25,1,17
금천구,5,2018-05-07,0,0,19.8
금천구,5,2018-05-08,0,0,18.4
금천구,5,2018-05-09,0,0,16.3
금천구,5,2018-05-10,0,0,15.5
금천구,5,2018-05-11,0,0,16.1
금천구,5,2018-05-12,33.5,1,15
금천구,5,2018-05-13,0.5,1,15.3
금천구,5,2018-05-14,0,0,17.8
금천구,5,2018-05-15,0,0,23.5
금천구,5,2018-05-16,27.5,1,23.3
금천구,5,2018-05-17,66,1,21.5
금천구,5,2018-05-18,5,1,17.1
금천구,5,2018-05-19,0,0,18.5
금천구,5,2018-05-20,0,0,18.6
금천구,5,2018-05-21,0,0,18.7
금천구,5,2018-05-22,13,1,18.9
금천구,5,2018-05-23,7.5,1,17.6
금천구,5,2018-05-24,0,0,18.8
금천구,5,2018-05-25,0,0,20.6
금천구,5,2018-05-26,0,0,22.3
금천구,5,2018-05-27,0,0,20.5
금천구,5,2018-05-28,0,0,22.5
금천구,5,2018-05-29,3.5,1,21.3
금천구,5,2018-05-30,0.5,1,19.7
금천구,5,2018-05-31,0,0,20.9
금천구,6,2018-06-01,0,0,24
금천구,6,2018-06-02,0,0,23.5
금천구,6,2018-06-03,0,0,24.7
금천구,6,2018-06-04,0,0,22.3
금천구,6,2018-06-05,0,0,24.3
금천구,6,2018-06-06,0,0,22.8
금천구,6,2018-06-07,0,0,21.7
금천구,6,2018-06-08,0,0,21.5
금천구,6,2018-06-09,1,1,23.9
금천구,6,2018-06-10,1,1,21.7
금천구,6,2018-06-11,4,1,20.7
금천구,6,2018-06-12,1,1,21.5
금천구,6,2018-06-13,0,0,22.5
